language,n,m,load,input_file,op,tempo_medio_ms,desvio_padrao_ms,nos_visitados
cpp,100000,100000,update,/workspace/data/input_n100000_m100000_s42_nearly_sorted_update.txt,build,1.7245225,0.6300551243339197,199999
cpp,100000,100000,update,/workspace/data/input_n100000_m100000_s42_random_update.txt,batch_ops,62.489820099999996,5.357346691421966,3868604
cpp,100000,100000,update,/workspace/data/input_n100000_m100000_s42_random_update.txt,build,2.061940633333333,0.769304807393841,199999
cpp,100000,100000,update,/workspace/data/input_n100000_m100000_s42_sorted_update.txt,batch_ops,46.29268066666667,1.114564854263771,3868604
cpp,100000,100000,update,/workspace/data/input_n100000_m100000_s42_sorted_update.txt,build,1.7607954333333333,0.6431469858724409,199999
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_all_equal_mixed_5050.txt,batch_ops,390.7861893666667,3.305302720061228,54485400
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_all_equal_mixed_5050.txt,build,1.6161323333333333,0.0929924382269994,199999
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_duplicates_mixed_5050.txt,batch_ops,396.00108293333335,1.9519494541792675,54485400
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_duplicates_mixed_5050.txt,build,1.6252613333333334,0.03160956997638463,199999
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_nearly_sorted_mixed_5050.txt,batch_ops,389.26726666666667,3.9706446476471497,54485400
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_nearly_sorted_mixed_5050.txt,build,1.6232522666666669,0.09008485387445332,199999
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,batch_ops,390.5049397,2.059111642744241,54485400
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_random_mixed_5050.txt,build,1.6316190999999998,0.02025154573810994,199999
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_sorted_mixed_5050.txt,batch_ops,392.84594756666667,3.4764176886833673,54485400
cpp,100000,500000,mixed,/workspace/data/input_n100000_m500000_s42_sorted_mixed_5050.txt,build,1.6286249666666668,0.019538990787623896,199999
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_all_equal_query.txt,batch_ops,499.66927416666664,2.8600783488862995,89624244
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_all_equal_query.txt,build,1.5713577666666665,0.020969688249673744,199999
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_duplicates_query.txt,batch_ops,509.35234863333335,1.9468257847270052,89624244
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_duplicates_query.txt,build,1.6227514666666667,0.03560782004747464,199999
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_nearly_sorted_query.txt,batch_ops,496.77585426666667,5.20458909881994,89624244
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_nearly_sorted_query.txt,build,1.5809914333333335,0.01904877117890908,199999
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_random_query.txt,batch_ops,593.2847895,40.8396213445613,89624244
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_random_query.txt,build,1.7690230333333332,0.1763249002793312,199999
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_sorted_query.txt,batch_ops,498.2958652,4.185401520324406,89624244
cpp,100000,500000,query,/workspace/data/input_n100000_m500000_s42_sorted_query.txt,build,1.5919381666666665,0.045413676192487325,199999
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_all_equal_update.txt,batch_ops,233.4502052,1.7120179369118667,19348754
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_all_equal_update.txt,build,1.7152131333333334,0.6339799287704962,199999
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_duplicates_update.txt,batch_ops,232.1726975,1.3031672315919205,19348754
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_duplicates_update.txt,build,1.7313345666666666,0.621575873153828,199999
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_nearly_sorted_update.txt,batch_ops,234.66392176666668,1.7813963537782254,19348754
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_nearly_sorted_update.txt,build,1.7488614333333332,0.6309034533604299,199999
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_random_update.txt,batch_ops,234.27353943333335,1.489895691017615,19348754
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_random_update.txt,build,1.7404969333333333,0.6339187762365978,199999
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_sorted_update.txt,batch_ops,230.8593278,0.954219704318111,19348754
cpp,100000,500000,update,/workspace/data/input_n100000_m500000_s42_sorted_update.txt,build,1.7267047,0.6449052833840796,199999
java,100,100,mixed,/workspace/data/input_n100_m100_s42_all_equal_mixed_5050.txt,batch_ops,0.07840073333333333,0.036220924685861494,3724
java,100,100,mixed,/workspace/data/input_n100_m100_s42_all_equal_mixed_5050.txt,build,0.0121634,0.003698295838672838,199
java,100,100,mixed,/workspace/data/input_n100_m100_s42_duplicates_mixed_5050.txt,batch_ops,0.08127183333333333,0.028470995988153825,3724
java,100,100,mixed,/workspace/data/input_n100_m100_s42_duplicates_mixed_5050.txt,build,0.0215031,0.045623068866339524,199
java,100,100,mixed,/workspace/data/input_n100_m100_s42_nearly_sorted_mixed_5050.txt,batch_ops,0.0781418,0.026978722105418167,3724
java,100,100,mixed,/workspace/data/input_n100_m100_s42_nearly_sorted_mixed_5050.txt,build,0.0123893,0.0028366066316566738,199
java,100,100,mixed,/workspace/data/input_n100_m100_s42_random_mixed_5050.txt,batch_ops,0.07748346666666667,0.025812914485921018,3724
java,100,100,mixed,/workspace/data/input_n100_m100_s42_random_mixed_5050.txt,build,0.013115366666666666,0.003461589763173237,199
java,100,100,mixed,/workspace/data/input_n100_m100_s42_sorted_mixed_5050.txt,batch_ops,0.0838183,0.02946035758514868,3724
java,100,100,mixed,/workspace/data/input_n100_m100_s42_sorted_mixed_5050.txt,build,0.013697733333333333,0.005010498494942004,199
java,100,100,query,/workspace/data/input_n100_m100_s42_all_equal_query.txt,batch_ops,0.057371399999999996,0.013436524862709366,5706
java,100,100,query,/workspace/data/input_n100_m100_s42_all_equal_query.txt,build,0.012416166666666667,0.006224929486282989,199
java,100,100,query,/workspace/data/input_n100_m100_s42_duplicates_query.txt,batch_ops,0.06313073333333333,0.017293470493788692,5706
java,100,100,query,/workspace/data/input_n100_m100_s42_duplicates_query.txt,build,0.012311299999999999,0.003036517289877358,199
java,100,100,query,/workspace/data/input_n100_m100_s42_nearly_sorted_query.txt,batch_ops,0.06438166666666666,0.013098769569310128,5706
java,100,100,query,/workspace/data/input_n100_m100_s42_nearly_sorted_query.txt,build,0.014076066666666666,0.006467099887965202,199
java,100,100,query,/workspace/data/input_n100_m100_s42_random_query.txt,batch_ops,0.061466933333333335,0.015964493494850577,5706
java,100,100,query,/workspace/data/input_n100_m100_s42_random_query.txt,build,0.013239266666666666,0.005174537186923153,199
java,100,100,query,/workspace/data/input_n100_m100_s42_sorted_query.txt,batch_ops,0.058331,0.01435896624604893,5706
java,100,100,query,/workspace/data/input_n100_m100_s42_sorted_query.txt,build,0.0126651,0.005182430613005898,199
java,100,100,update,/workspace/data/input_n100_m100_s42_all_equal_update.txt,batch_ops,0.049384033333333334,0.01916267489153981,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_all_equal_update.txt,build,0.012457833333333333,0.0037126339017610867,199
java,100,100,update,/workspace/data/input_n100_m100_s42_duplicates_update.txt,batch_ops,0.048643566666666666,0.02059585512650432,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_duplicates_update.txt,build,0.012196566666666667,0.002694844844658335,199
java,100,100,update,/workspace/data/input_n100_m100_s42_nearly_sorted_update.txt,batch_ops,0.04953913333333333,0.024280511888504656,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_nearly_sorted_update.txt,build,0.011219,0.002059297955363797,199
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,batch_ops,0.043825633333333336,0.017714996143893477,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_random_update.txt,build,0.011528966666666666,0.003212151341426784,199
java,100,100,update,/workspace/data/input_n100_m100_s42_sorted_update.txt,batch_ops,0.049222966666666666,0.024526885949466993,1393
java,100,100,update,/workspace/data/input_n100_m100_s42_sorted_update.txt,build,0.013364066666666667,0.005598195078177728,199
java,100,500,mixed,/workspace/data/input_n100_m500_s42_all_equal_mixed_5050.txt,batch_ops,0.3261134,0.027826640599897475,18852
java,100,500,mixed,/workspace/data/input_n100_m500_s42_all_equal_mixed_5050.txt,build,0.014858000000000001,0.0036243704994441965,199
java,100,500,mixed,/workspace/data/input_n100_m500_s42_duplicates_mixed_5050.txt,batch_ops,0.31880356666666665,0.03311461295798985,18852
java,100,500,mixed,/workspace/data/input_n100_m500_s42_duplicates_mixed_5050.txt,build,0.014272866666666667,0.003417826691327989,199
java,100,500,mixed,/workspace/data/input_n100_m500_s42_nearly_sorted_mixed_5050.txt,batch_ops,0.3085927666666667,0.029874338929270383,18852
java,100,500,mixed,/workspace/data/input_n100_m500_s42_nearly_sorted_mixed_5050.txt,build,0.013430433333333333,0.00281822314629251,199
java,100,500,mixed,/workspace/data/input_n100_m500_s42_random_mixed_5050.txt,batch_ops,0.3111800333333334,0.02655230025425201,18852
java,100,500,mixed,/workspace/data/input_n100_m500_s42_random_mixed_5050.txt,build,0.013612533333333334,0.002621562152522848,199
java,100,500,mixed,/workspace/data/input_n100_m500_s42_sorted_mixed_5050.txt,batch_ops,0.3097628,0.02831853277832808,18852
java,100,500,mixed,/workspace/data/input_n100_m500_s42_sorted_mixed_5050.txt,build,0.014031966666666668,0.004542176316316414,199
java,100,500,query,/workspace/data/input_n100_m500_s42_all_equal_query.txt,batch_ops,0.3114110666666667,0.025742841606850655,29664
java,100,500,query,/workspace/data/input_n100_m500_s42_all_equal_query.txt,build,0.015463033333333332,0.004858695677700524,199
java,100,500,query,/workspace/data/input_n100_m500_s42_duplicates_query.txt,batch_ops,0.27206386666666665,0.023486192426003496,29664
java,100,500,query,/workspace/data/input_n100_m500_s42_duplicates_query.txt,build,0.013414566666666666,0.0036678457614634035,199
java,100,500,query,/workspace/data/input_n100_m500_s42_nearly_sorted_query.txt,batch_ops,0.2957804333333333,0.03119086326395236,29664
java,100,500,query,/workspace/data/input_n100_m500_s42_nearly_sorted_query.txt,build,0.013296833333333334,0.003688098436147365,199
java,100,500,query,/workspace/data/input_n100_m500_s42_random_query.txt,batch_ops,0.2956977,0.035957411796649,29664
java,100,500,query,/workspace/data/input_n100_m500_s42_random_query.txt,build,0.0146233,0.004475423702923518,199
java,100,500,query,/workspace/data/input_n100_m500_s42_sorted_query.txt,batch_ops,0.30167113333333334,0.029054335313913715,29664
java,100,500,query,/workspace/data/input_n100_m500_s42_sorted_query.txt,build,0.014029266666666668,0.0043581754639657,199
java,100,500,update,/workspace/data/input_n100_m500_s42_all_equal_update.txt,batch_ops,0.1376281,0.016104773446040038,6872
java,100,500,update,/workspace/data/input_n100_m500_s42_all_equal_update.txt,build,0.012516633333333334,0.003148216347594994,199
java,100,500,update,/workspace/data/input_n100_m500_s42_duplicates_update.txt,batch_ops,0.13621893333333332,0.016230077771784115,6872
java,100,500,update,/workspace/data/input_n100_m500_s42_duplicates_update.txt,build,0.0123947,0.0031246143613086965,199
java,100,500,update,/workspace/data/input_n100_m500_s42_nearly_sorted_update.txt,batch_ops,0.13562053333333332,0.016822936798708284,6872
java,100,500,update,/workspace/data/input_n100_m500_s42_nearly_sorted_update.txt,build,0.010921433333333334,0.0029232687972404344,199
java,100,500,update,/workspace/data/input_n100_m500_s42_random_update.txt,batch_ops,0.1354134,0.016307838480419428,6872
java,100,500,update,/workspace/data/input_n100_m500_s42_random_update.txt,build,0.011513733333333333,0.0034473154166117727,199
java,100,500,update,/workspace/data/input_n100_m500_s42_sorted_update.txt,batch_ops,0.14009013333333334,0.017834991640289465,6872
java,100,500,update,/workspace/data/input_n100_m500_s42_sorted_update.txt,build,0.013174700000000001,0.0041959462797751135,199
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_all_equal_mixed_5050.txt,batch_ops,0.8315616,0.12282735586842038,61121
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_all_equal_mixed_5050.txt,build,0.0790476,0.00850864075453037,1999
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_duplicates_mixed_5050.txt,batch_ops,0.8401556333333333,0.09008290057783488,61121
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_duplicates_mixed_5050.txt,build,0.09243333333333334,0.010187478535905743,1999
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_nearly_sorted_mixed_5050.txt,batch_ops,0.8394836666666666,0.11618121522308437,61121
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_nearly_sorted_mixed_5050.txt,build,0.09353623333333334,0.0171473744339523,1999
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_random_mixed_5050.txt,batch_ops,0.8024792333333333,0.1084822376023814,61121
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_random_mixed_5050.txt,build,0.09054656666666668,0.01541762352697523,1999
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_sorted_mixed_5050.txt,batch_ops,0.8374314666666667,0.11629658347836457,61121
java,1000,1000,mixed,/workspace/data/input_n1000_m1000_s42_sorted_mixed_5050.txt,build,0.08984656666666666,0.02538787434798738,1999
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_all_equal_query.txt,batch_ops,0.7059541666666667,0.1261174445567425,98004
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_all_equal_query.txt,build,0.07176226666666667,0.007347370751562743,1999
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_duplicates_query.txt,batch_ops,0.7088232666666666,0.10142324168482024,98004
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_duplicates_query.txt,build,0.07114073333333333,0.010456340178400702,1999
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_nearly_sorted_query.txt,batch_ops,0.7144565666666666,0.1209025182022002,98004
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_nearly_sorted_query.txt,build,0.07557593333333333,0.016058542015095104,1999
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_random_query.txt,batch_ops,0.7943041999999999,0.14144132192206804,98004
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_random_query.txt,build,0.08307866666666668,0.016462141804200605,1999
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_sorted_query.txt,batch_ops,0.6937410666666667,0.10530582712007762,98004
java,1000,1000,query,/workspace/data/input_n1000_m1000_s42_sorted_query.txt,build,0.06836376666666667,0.014295254729149262,1999
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_all_equal_update.txt,batch_ops,0.38384786666666665,0.03801413345580038,21846
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_all_equal_update.txt,build,0.07508543333333333,0.009207667336044686,1999
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_duplicates_update.txt,batch_ops,0.5700414333333333,0.15249860627733575,21846
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_duplicates_update.txt,build,0.0876293,0.012779702830040218,1999
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_nearly_sorted_update.txt,batch_ops,0.4695426,0.11882163597147584,21846
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_nearly_sorted_update.txt,build,0.0832869,0.022018698297442404,1999
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_random_update.txt,batch_ops,0.4831338,0.14115343655225104,21846
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_random_update.txt,build,0.0863343,0.01863885758884491,1999
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_sorted_update.txt,batch_ops,0.48020080000000004,0.14125847554416707,21846
java,1000,1000,update,/workspace/data/input_n1000_m1000_s42_sorted_update.txt,build,0.0826032,0.017441528415705492,1999
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_all_equal_mixed_5050.txt,batch_ops,3.2137482,0.5894425964752424,297470
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_all_equal_mixed_5050.txt,build,0.09517016666666667,0.012889460990531636,1999
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_duplicates_mixed_5050.txt,batch_ops,3.2233716666666665,0.5462336182902929,297470
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_duplicates_mixed_5050.txt,build,0.09632113333333334,0.014269586840630632,1999
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_nearly_sorted_mixed_5050.txt,batch_ops,3.1067470666666663,0.5627989494760756,297470
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_nearly_sorted_mixed_5050.txt,build,0.0988018,0.026273465959877233,1999
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_random_mixed_5050.txt,batch_ops,2.9895163666666664,0.5541790192964526,297470
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_random_mixed_5050.txt,build,0.09402133333333333,0.02271463241041399,1999
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_sorted_mixed_5050.txt,batch_ops,2.8850509,0.49364437802268435,297470
java,1000,5000,mixed,/workspace/data/input_n1000_m5000_s42_sorted_mixed_5050.txt,build,0.0887397,0.01823374180516005,1999
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_all_equal_query.txt,batch_ops,3.1631441,0.23064716450821468,494220
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_all_equal_query.txt,build,0.08932593333333333,0.015172301855078195,1999
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_duplicates_query.txt,batch_ops,3.0035471666666664,0.2116831763416138,494220
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_duplicates_query.txt,build,0.09014706666666666,0.019195404045712634,1999
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_nearly_sorted_query.txt,batch_ops,3.1452698,0.22030852277554971,494220
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_nearly_sorted_query.txt,build,0.0922949,0.014651586790256335,1999
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_random_query.txt,batch_ops,2.9093674666666667,0.2696102104026495,494220
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_random_query.txt,build,0.0928185,0.021925664813181842,1999
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_sorted_query.txt,batch_ops,2.9712638,0.2140701673856269,494220
java,1000,5000,query,/workspace/data/input_n1000_m5000_s42_sorted_query.txt,build,0.08778326666666667,0.027807579420668412,1999
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_all_equal_update.txt,batch_ops,1.7937384333333335,0.30162612655058435,108998
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_all_equal_update.txt,build,0.09054243333333334,0.009623325802205925,1999
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_duplicates_update.txt,batch_ops,1.5522478666666666,0.2896096220461359,108998
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_duplicates_update.txt,build,0.0794669,0.010552896710839883,1999
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_nearly_sorted_update.txt,batch_ops,1.7710687,0.33508871383994293,108998
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_nearly_sorted_update.txt,build,0.0875098,0.012488897412474421,1999
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_random_update.txt,batch_ops,1.5729472666666666,0.2582151213438439,108998
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_random_update.txt,build,0.09245623333333333,0.02934515841601336,1999
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_sorted_update.txt,batch_ops,1.5856295333333332,0.2656584679401852,108998
java,1000,5000,update,/workspace/data/input_n1000_m5000_s42_sorted_update.txt,build,0.08595956666666667,0.016755197500731105,1999
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_all_equal_mixed_5050.txt,batch_ops,7.897532166666666,0.5055945333870152,837125
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_all_equal_mixed_5050.txt,build,0.4990404,0.43882257465377233,19999
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_duplicates_mixed_5050.txt,batch_ops,7.017952066666667,0.49020293890281963,837125
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_duplicates_mixed_5050.txt,build,0.4702352333333334,0.5155884491024884,19999
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_nearly_sorted_mixed_5050.txt,batch_ops,7.044582233333333,0.6166812825365652,837125
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_nearly_sorted_mixed_5050.txt,build,0.46504,0.39611368014045395,19999
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_random_mixed_5050.txt,batch_ops,7.793358799999999,0.6053297473607995,837125
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_random_mixed_5050.txt,build,0.4862592666666667,0.39236249734098005,19999
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_sorted_mixed_5050.txt,batch_ops,7.168350200000001,0.7092769403576651,837125
java,10000,10000,mixed,/workspace/data/input_n10000_m10000_s42_sorted_mixed_5050.txt,build,0.48140626666666664,0.45207462331573567,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_all_equal_query.txt,batch_ops,12.3380679,1.3560558385167385,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_all_equal_query.txt,build,0.9537690666666666,2.4731625611775727,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_duplicates_query.txt,batch_ops,8.0531919,0.8118697657293349,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_duplicates_query.txt,build,0.5526942666666667,0.9461998929374035,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,batch_ops,8.2669127,0.8874378731407416,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_nearly_sorted_query.txt,build,0.5168163,0.6773384652096993,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_random_query.txt,batch_ops,9.1011198,0.8431107817518204,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_random_query.txt,build,0.5326695333333333,0.7151465362869026,19999
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_sorted_query.txt,batch_ops,8.035483466666667,0.8985968173953685,1394772
java,10000,10000,query,/workspace/data/input_n10000_m10000_s42_sorted_query.txt,build,0.49084283333333334,0.6682458175718584,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_all_equal_update.txt,batch_ops,6.3456003333333335,0.7160885179373756,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_all_equal_update.txt,build,0.6799617333333334,0.6919829848307232,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_duplicates_update.txt,batch_ops,4.071335433333333,0.39382678638804763,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_duplicates_update.txt,build,0.4725531,0.4419969859587007,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,batch_ops,4.127848533333333,0.3890312596579933,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_nearly_sorted_update.txt,build,0.4570013,0.38639761765196456,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_random_update.txt,batch_ops,5.322240533333333,0.587586766990892,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_random_update.txt,build,0.5727903,0.5084057368369284,19999
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_sorted_update.txt,batch_ops,4.065604966666666,0.3943508893619804,303448
java,10000,10000,update,/workspace/data/input_n10000_m10000_s42_sorted_update.txt,build,0.4814514666666667,0.5246142542461628,19999
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_all_equal_mixed_5050.txt,batch_ops,32.987648633333336,1.337210784086748,4249685
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_all_equal_mixed_5050.txt,build,0.38552440000000004,0.18511285968287677,19999
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_duplicates_mixed_5050.txt,batch_ops,39.291160766666664,1.7917217891321577,4249685
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_duplicates_mixed_5050.txt,build,0.5249243,0.721252839079963,19999
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_nearly_sorted_mixed_5050.txt,batch_ops,33.38686186666667,1.3113633061696208,4249685
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_nearly_sorted_mixed_5050.txt,build,0.4372567333333333,0.22754692691352368,19999
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_random_mixed_5050.txt,batch_ops,32.63811583333333,1.3604761205518694,4249685
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_random_mixed_5050.txt,build,0.4028158333333333,0.19039611766798245,19999
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_sorted_mixed_5050.txt,batch_ops,33.49062246666667,1.5938431421687846,4249685
java,10000,50000,mixed,/workspace/data/input_n10000_m50000_s42_sorted_mixed_5050.txt,build,0.4068660333333333,0.20798809878858093,19999
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_all_equal_query.txt,batch_ops,36.934971600000004,1.3595211102428832,6971448
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_all_equal_query.txt,build,0.41096213333333337,1.104866533998025,19999
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_duplicates_query.txt,batch_ops,37.0317089,1.3418783240124668,6971448
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_duplicates_query.txt,build,0.38016716666666667,0.9212419330004951,19999
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_nearly_sorted_query.txt,batch_ops,41.284284766666666,2.0550038340002414,6971448
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_nearly_sorted_query.txt,build,0.410576,1.0092331881874645,19999
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_random_query.txt,batch_ops,36.67350896666667,1.4745959653136693,6971448
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_random_query.txt,build,0.3689118666666667,0.9228626422392495,19999
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_sorted_query.txt,batch_ops,36.736062233333335,1.4288643715861375,6971448
java,10000,50000,query,/workspace/data/input_n10000_m50000_s42_sorted_query.txt,build,0.3792971,0.9504025708365086,19999
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_all_equal_update.txt,batch_ops,20.177514900000002,1.1772962986018758,1516356
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_all_equal_update.txt,build,0.42225603333333334,0.20768156457846101,19999
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_duplicates_update.txt,batch_ops,19.021325,0.6829460152356157,1516356
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_duplicates_update.txt,build,0.39972943333333333,0.20117138099634885,19999
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_nearly_sorted_update.txt,batch_ops,19.249849733333335,0.6954286671990177,1516356
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_nearly_sorted_update.txt,build,0.4128365333333333,0.21464803090813628,19999
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_random_update.txt,batch_ops,18.76149493333333,0.6172284226277274,1516356
java,10000,50000,update,/workspace/data/input_n10000_m50000_s42_random_update.txt,build,0.4009374333333333,0.19163759451374004,19999
